,file,uniqueID,blur,entropy
0,data/input/things/clarinet.jpg,clarinet,0,0.8422166
0,data/input/things/clay.jpg,clay,0,2.195672
0,data/input/things/cleat.jpg,cleat,0,2.3252473
0,data/input/things/clothesline.jpg,clothesline,0,0.12096627
0,data/input/things/clothespin.jpg,clothespin,0,2.7680721
0,data/input/things/coaster.jpg,coaster,0,3.6226947
0,data/input/things/cocktail.jpg,cocktail,0,0.5802617
0,data/input/things/cocoon.jpg,cocoon,0,0.58801657
0,data/input/things/coffee_filter.jpg,coffee_filter,0,1.4216588
0,data/input/things/comb.jpg,comb,0,0.11675356
0,data/input/things/combination_lock.jpg,combination_lock,0,1.1009474
0,data/input/things/comic_book.jpg,comic_book,0,0.050378073
0,data/input/things/compass.jpg,compass,0,2.4191146
0,data/input/things/copier.jpg,copier,0,1.2592909
0,data/input/things/coverall.jpg,coverall,0,1.1280501
0,data/input/things/crate.jpg,crate,0,2.1282277
0,data/input/things/crumb.jpg,crumb,0,3.2811747
0,data/input/things/cufflink.jpg,cufflink,0,0.3211009
0,data/input/things/dashboard.jpg,dashboard,0,0.6090703
0,data/input/things/defibrillator.jpg,defibrillator,0,3.3085322
0,data/input/things/dirt_bike.jpg,dirt_bike,0,0.2405737
0,data/input/things/dishrag.jpg,dishrag,0,3.2332978
0,data/input/things/dogfood.jpg,dogfood,0,1.227742
0,data/input/things/doily.jpg,doily,0,0.12136639
0,data/input/things/dollhouse.jpg,dollhouse,0,0.49178976
0,data/input/things/doormat.jpg,doormat,0,0.81382394
0,data/input/things/doorstop.jpg,doorstop,0,4.0594163
0,data/input/things/dough.jpg,dough,0,0.6106258
0,data/input/things/dreidel.jpg,dreidel,0,0.0042064255
0,data/input/things/dress.jpg,dress,0,3.652998
0,data/input/things/dresser.jpg,dresser,0,0.53829926
0,data/input/things/drumstick.jpg,drumstick,0,2.8455129
0,data/input/things/dumbbell.jpg,dumbbell,0,0.291236
0,data/input/things/duster.jpg,duster,0,0.9063166
0,data/input/things/earplug.jpg,earplug,0,2.2186475
0,data/input/things/elbow.jpg,elbow,0,3.7498634
0,data/input/things/engine.jpg,engine,0,0.62882864
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,0,0.1259073
0,data/input/things/fan.jpg,fan,0,0.086509176
0,data/input/things/fast_food.jpg,fast_food,0,3.1196575
0,data/input/things/fence.jpg,fence,0,0.5121051
0,data/input/things/fingerprint.jpg,fingerprint,0,0.0043636654
0,data/input/things/fire_hydrant.jpg,fire_hydrant,0,0.024413686
0,data/input/things/flagpole.jpg,flagpole,0,1.2405115
0,data/input/things/flamingo.jpg,flamingo,0,0.36183643
0,data/input/things/flashbulb.jpg,flashbulb,0,2.2656732
0,data/input/things/flipper.jpg,flipper,0,3.2054777
0,data/input/things/floss.jpg,floss,0,3.5323586
0,data/input/things/fountain_pen.jpg,fountain_pen,0,1.206434
0,data/input/things/freezer.jpg,freezer,0,2.4796393
0,data/input/things/fungus.jpg,fungus,0,0.90216374
0,data/input/things/funnel.jpg,funnel,0,3.5816355
0,data/input/things/fur_coat.jpg,fur_coat,0,1.0985838
0,data/input/things/garbage_truck.jpg,garbage_truck,0,0.093652755
0,data/input/things/gasket.jpg,gasket,0,2.9938676
0,data/input/things/gavel.jpg,gavel,0,0.59248376
0,data/input/things/gearshift.jpg,gearshift,0,0.90351474
0,data/input/things/ginger.jpg,ginger,0,1.1842418
0,data/input/things/globe.jpg,globe,0,0.24473558
0,data/input/things/go-kart.jpg,go-kart,0,0.14353237
0,data/input/things/golf_cart.jpg,golf_cart,0,0.03449123
0,data/input/things/grain.jpg,grain,0,0.6692527
0,data/input/things/granite.jpg,granite,0,0.63457173
0,data/input/things/granola.jpg,granola,0,0.8231697
0,data/input/things/grapevine.jpg,grapevine,0,1.4305501
0,data/input/things/gravel.jpg,gravel,0,0.29383153
0,data/input/things/grill.jpg,grill,0,1.1343372
0,data/input/things/guardrail.jpg,guardrail,0,0.32874107
0,data/input/things/gum.jpg,gum,0,1.6510003
0,data/input/things/gurney.jpg,gurney,0,2.5307326
0,data/input/things/hairdryer.jpg,hairdryer,0,2.0216882
0,data/input/things/hairnet.jpg,hairnet,0,0.09795599
0,data/input/things/hard_disk.jpg,hard_disk,0,0.40301353
0,data/input/things/hatbox.jpg,hatbox,0,1.2378663
0,data/input/things/hay.jpg,hay,0,1.5697703
0,data/input/things/headlamp.jpg,headlamp,0,2.64895
0,data/input/things/highchair.jpg,highchair,0,0.02833094
0,data/input/things/honeypot.jpg,honeypot,0,1.1190202
0,data/input/things/hook1.jpg,hook1,0,3.3397295
0,data/input/things/hot_tub.jpg,hot_tub,0,2.739368
0,data/input/things/hula_hoop.jpg,hula_hoop,0,0.07974498
0,data/input/things/inhaler.jpg,inhaler,0,0.7069286
0,data/input/things/ironing_board.jpg,ironing_board,0,0.22325669
0,data/input/things/ivy.jpg,ivy,0,0.673082
0,data/input/things/jacket.jpg,jacket,0,2.4187548
0,data/input/things/jar.jpg,jar,0,2.6184664
0,data/input/things/jeans.jpg,jeans,0,1.4650004
0,data/input/things/juicer1.jpg,juicer1,0,3.3495135
0,data/input/things/keg.jpg,keg,0,0.83121836
0,data/input/things/ketchup.jpg,ketchup,0,2.124553
0,data/input/things/kettle.jpg,kettle,0,1.1934216
0,data/input/things/key.jpg,key,0,1.0166857
0,data/input/things/lamb_chop.jpg,lamb_chop,0,1.136848
0,data/input/things/lanyard.jpg,lanyard,0,0.31039342
0,data/input/things/laundry_basket.jpg,laundry_basket,0,0.07599937
0,data/input/things/leash.jpg,leash,0,3.3827891
0,data/input/things/lectern.jpg,lectern,0,0.22780754
0,data/input/things/lego.jpg,lego,0,0.465882
0,data/input/things/lemon.jpg,lemon,0,0.2585963
0,data/input/things/licorice.jpg,licorice,0,3.7124276
0,data/input/things/lid.jpg,lid,0,2.512688
0,data/input/things/lifesaver.jpg,lifesaver,0,4.2430987
0,data/input/things/light_switch.jpg,light_switch,0,1.0600507
0,data/input/things/log.jpg,log,0,2.8544607
0,data/input/things/loom.jpg,loom,0,3.0734816
0,data/input/things/magnet.jpg,magnet,0,4.2225327
0,data/input/things/magnifier.jpg,magnifier,0,1.9836339
0,data/input/things/magnifying_glass.jpg,magnifying_glass,0,0.12081008
0,data/input/things/match.jpg,match,0,3.6991024
0,data/input/things/microscope.jpg,microscope,0,1.1361611
0,data/input/things/modem.jpg,modem,0,1.6435484
0,data/input/things/mold1.jpg,mold1,0,3.3963122
0,data/input/things/monkey.jpg,monkey,0,1.4042263
0,data/input/things/mouse2.jpg,mouse2,0,0.3688938
0,data/input/things/mug.jpg,mug,0,2.4244766
0,data/input/things/mullet.jpg,mullet,0,1.3843353
0,data/input/things/mushroom.jpg,mushroom,0,1.1122637
0,data/input/things/mustard.jpg,mustard,0,1.7568189
0,data/input/things/nail_polish.jpg,nail_polish,0,0.15091053
0,data/input/things/napkin.jpg,napkin,0,3.5276103
0,data/input/things/napkin_ring.jpg,napkin_ring,0,1.4793539
0,data/input/things/nightshirt.jpg,nightshirt,0,1.8219359
0,data/input/things/nightstand.jpg,nightstand,0,0.9532093
0,data/input/things/noisemaker.jpg,noisemaker,0,4.115608
0,data/input/things/okra.jpg,okra,0,0.11682365
0,data/input/things/onion.jpg,onion,0,0.2033188
0,data/input/things/otter.jpg,otter,0,0.12652203
0,data/input/things/oven.jpg,oven,0,0.7592523
0,data/input/things/pacifier.jpg,pacifier,0,1.6587099
0,data/input/things/paddle.jpg,paddle,0,3.073429
0,data/input/things/paint.jpg,paint,0,2.7422888
0,data/input/things/paper_bag.jpg,paper_bag,0,1.3163475
0,data/input/things/paper_towel.jpg,paper_towel,0,0.5249336
0,data/input/things/paperweight.jpg,paperweight,0,2.5304558
0,data/input/things/patch.jpg,patch,0,1.4890854
0,data/input/things/patty.jpg,patty,0,0.43925542
0,data/input/things/peanut.jpg,peanut,0,1.3728824
0,data/input/things/pecan.jpg,pecan,0,0.9643861
0,data/input/things/pedometer.jpg,pedometer,0,0.45149848
0,data/input/things/peeler.jpg,peeler,0,3.7605553
0,data/input/things/pelican.jpg,pelican,0,0.13494396
0,data/input/things/penholder.jpg,penholder,0,1.1608677
0,data/input/things/pet_food.jpg,pet_food,0,2.055066
0,data/input/things/pill.jpg,pill,0,1.496402
0,data/input/things/pine_needle.jpg,pine_needle,0,0.052122157
0,data/input/things/pineapple.jpg,pineapple,0,0.1816963
0,data/input/things/pita.jpg,pita,0,0.40246505
0,data/input/things/pitcher.jpg,pitcher,0,1.1195478
0,data/input/things/plastic_film.jpg,plastic_film,0,3.6788518
0,data/input/things/pogo_stick.jpg,pogo_stick,0,3.5702417
0,data/input/things/polaroid.jpg,polaroid,0,3.2957926
0,data/input/things/pole.jpg,pole,0,0.28420633
0,data/input/things/poster.jpg,poster,0,3.6044464
0,data/input/things/printer.jpg,printer,0,0.61869735
0,data/input/things/prism.jpg,prism,0,0.1845026
0,data/input/things/projector.jpg,projector,0,0.125163
0,data/input/things/pulpit.jpg,pulpit,0,0.7692328
0,data/input/things/punching_bag.jpg,punching_bag,0,0.19280437
0,data/input/things/quesadilla.jpg,quesadilla,0,0.3019595
0,data/input/things/quiche.jpg,quiche,0,0.25108206
0,data/input/things/quill.jpg,quill,0,2.166469
0,data/input/things/raft.jpg,raft,0,1.0177729
0,data/input/things/rain_gauge.jpg,rain_gauge,0,0.6416149
0,data/input/things/ramp.jpg,ramp,0,2.7914526
0,data/input/things/ratchet.jpg,ratchet,0,3.550642
0,data/input/things/ravioli.jpg,ravioli,0,3.5252562
0,data/input/things/rearview_mirror.jpg,rearview_mirror,0,3.7004762
0,data/input/things/reel.jpg,reel,0,2.9030557
0,data/input/things/remote_control.jpg,remote_control,0,0.6143142
0,data/input/things/retainer.jpg,retainer,0,4.2035084
0,data/input/things/rhubarb.jpg,rhubarb,0,0.028895693
0,data/input/things/rickshaw.jpg,rickshaw,0,1.0879145
0,data/input/things/riser.jpg,riser,0,2.0104442
0,data/input/things/robe.jpg,robe,0,2.3217716
0,data/input/things/rug.jpg,rug,0,0.30184513
0,data/input/things/sail.jpg,sail,0,2.62181
0,data/input/things/sandbox.jpg,sandbox,0,0.11396306
0,data/input/things/sandpaper.jpg,sandpaper,0,3.105792
0,data/input/things/sardine.jpg,sardine,0,0.2697062
0,data/input/things/sauerkraut.jpg,sauerkraut,0,1.2316209
0,data/input/things/saxophone.jpg,saxophone,0,0.24231339
0,data/input/things/scaffold.jpg,scaffold,0,0.19649825
0,data/input/things/scone.jpg,scone,0,0.5761959
0,data/input/things/scooter.jpg,scooter,0,2.6789153
0,data/input/things/seesaw.jpg,seesaw,0,0.66894233
0,data/input/things/shaving_cream.jpg,shaving_cream,0,0.4329894
0,data/input/things/shawl.jpg,shawl,0,0.84492105
0,data/input/things/shell3.jpg,shell3,0,2.8175564
0,data/input/things/ship.jpg,ship,0,1.6096461
0,data/input/things/shoe_polish.jpg,shoe_polish,0,1.0483054
0,data/input/things/shoehorn.jpg,shoehorn,0,2.7408695
0,data/input/things/shoelace.jpg,shoelace,0,0.8116918
0,data/input/things/shredder.jpg,shredder,0,2.6015806
0,data/input/things/sim_card.jpg,sim_card,0,0.043003485
0,data/input/things/skewer.jpg,skewer,0,2.3806272
0,data/input/things/ski_boots.jpg,ski_boots,0,0.18560135
0,data/input/things/slingshot.jpg,slingshot,0,2.709311
0,data/input/things/slot.jpg,slot,0,2.9377818
0,data/input/things/smoke_alarm.jpg,smoke_alarm,0,0.38944826
0,data/input/things/sock.jpg,sock,0,0.38790357
0,data/input/things/soda_fountain.jpg,soda_fountain,0,1.0291578
0,data/input/things/solar_panel.jpg,solar_panel,0,0.022978628
0,data/input/things/soup.jpg,soup,0,0.6422929
0,data/input/things/spatula.jpg,spatula,0,3.1465583
0,data/input/things/speedometer.jpg,speedometer,0,0.27050257
0,data/input/things/spout.jpg,spout,0,3.2920513
0,data/input/things/springboard.jpg,springboard,0,2.9782767
0,data/input/things/squeegee.jpg,squeegee,0,0.7797288
0,data/input/things/stamp2.jpg,stamp2,0,1.3782239
0,data/input/things/station_wagon.jpg,station_wagon,0,0.06372414
0,data/input/things/statue.jpg,statue,0,2.6643517
0,data/input/things/stem.jpg,stem,0,1.368327
0,data/input/things/stethoscope.jpg,stethoscope,0,0.21385181
0,data/input/things/stool.jpg,stool,0,2.3237274
0,data/input/things/stopwatch.jpg,stopwatch,0,2.353969
0,data/input/things/string_cheese.jpg,string_cheese,0,0.58159137
0,data/input/things/submarine.jpg,submarine,0,1.3618188
0,data/input/things/sunroof.jpg,sunroof,0,0.9992194
0,data/input/things/surfboard.jpg,surfboard,0,3.153626
0,data/input/things/sweater.jpg,sweater,0,2.8091264
0,data/input/things/sweatsuit.jpg,sweatsuit,0,0.5247992
0,data/input/things/swing.jpg,swing,0,1.8422704
0,data/input/things/taffy.jpg,taffy,0,4.08618
0,data/input/things/taillight.jpg,taillight,0,0.77860326
0,data/input/things/tambourine.jpg,tambourine,0,0.49609238
0,data/input/things/tapestry.jpg,tapestry,0,0.04614718
0,data/input/things/teapot.jpg,teapot,0,0.41625375
0,data/input/things/tennis_ball.jpg,tennis_ball,0,0.3108189
0,data/input/things/thermometer.jpg,thermometer,0,0.56397796
0,data/input/things/thermos.jpg,thermos,0,0.9078605
0,data/input/things/tile.jpg,tile,0,0.2690013
0,data/input/things/tongs.jpg,tongs,0,1.4493275
0,data/input/things/touchpad.jpg,touchpad,0,1.9328032
0,data/input/things/toy.jpg,toy,0,3.420439
0,data/input/things/traffic_light.jpg,traffic_light,0,0.045445967
0,data/input/things/trapdoor.jpg,trapdoor,0,1.2127469
0,data/input/things/tree_trunk.jpg,tree_trunk,0,0.26705146
0,data/input/things/triangle.jpg,triangle,0,3.5789273
0,data/input/things/tripod.jpg,tripod,0,1.3220099
0,data/input/things/trunk.jpg,trunk,0,2.1223826
0,data/input/things/tupperware.jpg,tupperware,0,0.99415773
0,data/input/things/turtleneck.jpg,turtleneck,0,0.5084423
0,data/input/things/tuxedo.jpg,tuxedo,0,1.4176939
0,data/input/things/typewriter.jpg,typewriter,0,0.56637895
0,data/input/things/vegetable.jpg,vegetable,0,1.5321848
0,data/input/things/velcro.jpg,velcro,0,2.2045488
0,data/input/things/vending_machine.jpg,vending_machine,0,0.20980753
0,data/input/things/videocassette.jpg,videocassette,0,0.171022
0,data/input/things/viewfinder.jpg,viewfinder,0,3.5307899
0,data/input/things/waffle_iron.jpg,waffle_iron,0,3.5954704
0,data/input/things/walnut.jpg,walnut,0,0.8625354
0,data/input/things/washboard.jpg,washboard,0,0.19701445
0,data/input/things/water_filter.jpg,water_filter,0,1.7500966
0,data/input/things/water_heater.jpg,water_heater,0,0.2135015
0,data/input/things/wax.jpg,wax,0,3.6222167
0,data/input/things/wax_paper.jpg,wax_paper,0,2.2524872
0,data/input/things/wick.jpg,wick,0,2.355008
0,data/input/things/wig.jpg,wig,0,2.5173721
0,data/input/things/window.jpg,window,0,0.52934635
0,data/input/things/wire.jpg,wire,0,3.739061
0,data/input/things/yarn.jpg,yarn,0,0.4960989
0,data/input/things/yolk.jpg,yolk,0,0.21215723
